dataset,metric,nli,nli_weight,avg
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.0,0.6920018621973929
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.1,0.7887957790192427
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.2,0.8771260086902545
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.3,0.9161452513966482
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.4,0.9274518932340161
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.5,0.9286281812538797
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.6,0.9308504034761018
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.7,0.9282029795158286
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.8,0.9305555555555556
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.9,0.9288888888888889
summ_google,BARTScore_bart-large-cnn,NLI1Score_monolingual,1.0,0.9332681564245809
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.0,0.6920018621973929
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,0.7747082557417753
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,0.8488237119801365
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,0.89
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,0.9088888888888889
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,0.9188888888888889
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,0.9255555555555556
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,0.9249999999999999
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,0.9222222222222223
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,0.9222222222222223
summ_google,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,0.8944444444444445
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.0,0.7921911855990068
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,0.8724518932340162
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,0.9171570453134699
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,0.9266014897579145
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,0.9266014897579142
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,0.9282681564245809
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,0.9288237119801366
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,0.9288237119801366
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,0.9299999999999999
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,0.931111111111111
summ_google,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,1.0,0.9332681564245809
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.0,0.7921911855990068
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,0.8565363128491621
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,0.8972222222222224
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,0.9083333333333334
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,0.9205555555555556
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,0.926111111111111
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,0.9249999999999999
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,0.9238888888888889
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,0.9211111111111112
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,0.9194444444444445
summ_google,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,1.0,0.8944444444444445
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.0,0.5740068280571075
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,0.6771663563004345
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,0.7797113594040969
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,0.8520297951582867
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,0.8806238361266294
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,0.895949720670391
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,0.9049689633767846
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,0.9084326505276226
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,0.9107852265673494
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,0.9170918684047176
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,0.9332681564245809
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,0.5740068280571075
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,0.6657914338919926
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,0.7570608317815022
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,0.8186281812538796
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,0.8548696461824954
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,0.8721570453134698
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,0.8811111111111112
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,0.8855555555555555
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,0.8872222222222221
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,0.8933333333333332
summ_google,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,0.8944444444444445
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.0,0.2511949099937926
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,0.33928926132836745
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,0.4387306021104904
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,0.5747423960273123
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,0.6723556797020485
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,0.7376163873370577
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,0.7721911855990068
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,0.8017659838609559
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,0.8278770949720671
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,0.8531378026070764
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,1.0,0.9332681564245809
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.0,0.2511949099937926
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.1,0.3309869646182495
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.2,0.4101986343885785
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.3,0.5074518932340162
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.4,0.5832029795158287
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.5,0.6298696461824953
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.6,0.6572222222222223
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.7,0.6905555555555556
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.8,0.7127777777777778
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.9,0.7488888888888888
summ_google,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,1.0,0.8944444444444445
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.0,0.698274363749224
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.1,0.8170918684047176
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.2,0.8704252017380507
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.3,0.8920918684047174
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.4,0.9059807572936064
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.5,0.9126474239602733
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.6,0.9193140906269398
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.7,0.9193140906269398
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.8,0.9243140906269398
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.9,0.9266014897579145
summ_google,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,1.0,0.9332681564245809
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.0,0.698274363749224
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.1,0.8160459342023589
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.2,0.8533333333333333
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.3,0.8861111111111112
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.4,0.8916666666666667
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.5,0.8983333333333334
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.6,0.8988888888888888
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.7,0.8972222222222224
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.8,0.9016666666666667
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.9,0.8983333333333334
summ_google,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,1.0,0.8944444444444445
